0.7673,0.708981,
-0.578628,0.113148,

0.35764,-0.17639,
-1.15322,-0.0169972,

-2.35616,0.0405097,
0.251071,-0.647528,

-1.79025,1.04559,
0.0178677,1.32257,

-1.51896,1.38402,
2.14183,0.678877,

-0.900981,-0.561173,
1.15392,0.0134097,

0.303741,1.44645,
-1.04851,-0.714862,

0.633219,-1.08452,
1.97434,-0.482451,

-0.96182,0.920192,
0.0840146,-0.466658,

-0.869226,-0.925351,
2.02994,0.7161,

0.445133,-1.18527,
-1.0083,0.269388,

-0.341598,0.138772,
0.897432,-2.22317,

-1.70409,1.12602,
1.72695,-0.913493,

0.873472,-0.682455,
1.80739,-0.98475,

0.659352,-0.350741,
-1.12409,-0.87054,

-1.65684,-1.32893,
0.309145,-0.731077,

-0.0567446,0.1015,
0.711037,-0.000148482,

-0.807462,0.500661,
1.068,-1.88488,

-1.24318,-0.272796,
-0.22054,0.161741,

-1.26166,0.439386,
0.246487,-1.1768,

-1.49675,-0.133436,
1.32429,0.489367,

0.744752,-0.257069,
0.720061,-0.50679,

0.836213,0.0962376,
-0.62126,-0.966456,

-1.02438,1.49101,
1.3045,-1.63157,

-0.191996,-0.362293,
1.30108,-1.02873,

-1.93342,0.82282,
-0.906864,0.00353538,

-1.93949,-0.443721,
1.03732,-1.07373,

-1.70017,0.404789,
1.69843,-1.22767,

-2.20951,-0.990586,
0.166143,-1.84188,

-2.73508,0.557635,
-0.586413,-2.28753,

-1.82358,0.141514,
-1.0899,0.140765,

0.296683,-1.49863,
1.6419,-0.0357409,

-0.546587,0.218438,
0.692108,-0.979121,

-1.65459,0.889229,
0.885246,-0.485358,

1.89201,0.971658,
-0.18885,0.0555129,

0.198556,2.28127,
-0.0211339,-1.43178,

-0.962146,2.17785,
1.28588,-1.89003,

-0.378526,1.07288,
2.18982,-2.83753,

-2.67237,-0.383213,
-0.44854,-0.495219,

-1.19579,0.620002,
-2.08735,0.510838,

0.404206,-0.0719636,
1.01594,-0.523714,

-0.412589,-0.574781,
-0.298325,-0.173092,

-0.43311,2.4993,
-0.182691,-0.934664,

-0.61153,0.155471,
-0.740385,-0.530746,

-1.59969,-0.439418,
-0.524542,-0.0242668,

1.24264,1.54236,
1.18384,-1.57317,

-0.269376,0.166283,
0.4227,-0.197288,

-1.23493,2.30027,
0.474444,-0.944651,

-2.00558,0.870746,
0.554852,-0.0505829,

0.250898,0.951317,
-1.02027,-0.911774,

-1.32945,0.66704,
2.3846,0.794479,

-0.992953,3.30065,
0.563795,-0.137692,

1.25429,0.373751,
0.796161,-1.14844,

-0.579269,0.0181113,
-1.98463,-0.532903,

2.46764,0.2839,
1.10886,-1.02692,

-0.996807,1.98256,
-0.030577,-1.25468,

-0.565117,0.871406,
-0.809629,1.47303,

1.05425,0.369359,
0.790871,-0.828325,

-0.965822,-0.729525,
0.826677,-1.89348,

-1.71354,-1.83576,
0.00494303,1.62725,

-2.55519,-0.703601,
1.93755,-1.13955,

-0.204515,1.90819,
1.433,-2.74696,

-0.417095,-0.957917,
-1.45394,0.260475,

-0.747552,1.36368,
-0.296599,-1.48718,

-0.884043,-0.357844,
2.38602,-0.456005,

0.640877,-0.0933979,
-0.067283,-1.57645,

0.475858,0.711686,
-0.765207,-1.18735,

0.446459,1.61591,
1.32853,0.181321,

0.00259642,-0.112756,
0.635734,-1.12396,

-0.360356,1.32435,
1.13017,-1.2575,

-2.30025,0.997689,
1.02007,1.0106,

-0.799493,0.763819,
1.55028,-0.865311,

-0.161182,1.70164,
-0.712817,-2.32514,

-0.385737,1.06757,
0.759267,1.10282,

-1.0028,0.938338,
1.04595,-0.657616,

-1.52266,-0.193682,
0.208329,-0.197167,

-0.703052,1.25559,
-0.0846243,-0.132111,

0.52037,-1.08808,
0.373942,0.9621,

-1.47377,0.653662,
0.0818474,0.597051,

0.544437,0.237891,
0.0597294,-0.79199,

-1.57821,0.0433344,
0.323725,-0.314275,

0.906444,1.23008,
1.2059,-1.56332,

-0.114441,-1.459,
1.52428,0.442584,

-0.816675,0.279051,
0.79033,-0.947385,

-0.282796,0.0192353,
-0.654345,-1.7634,

0.158997,1.04684,
1.64302,0.512455,

0.892735,0.865251,
1.64827,-0.867317,

0.148173,0.879244,
-0.212412,-1.65112,

-1.57669,-1.14121,
0.710054,-1.31762,

-2.03404,1.17066,
1.05965,-1.30029,

-1.33629,1.4427,
-0.372333,-0.309414,

-1.88687,1.61149,
-0.232567,-1.21002,

-0.709258,-0.474669,
0.600411,-1.53762,

-3.58766,-0.1894,
0.976817,-0.148758,

-0.617824,0.771554,
0.461756,-0.525231,

-1.19418,2.53565,
0.216945,-2.45975,

-0.0772421,1.02481,
0.12539,-1.21139,

-1.3744,0.629578,
1.20968,-0.257873,

0.0278231,1.77095,
0.570864,-0.882207,

-2.7424,-1.18586,
1.47932,-2.47132,

meanPotential
-0.50724,0.512767,0.501828,-0.48332

