1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,1,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

1,0,0,
0,1,0,
0,0,1,

meanPotential
0.9992,0.0013,0.0013,0.0013,0.9983,0.0016,0.0014,0.0012,0.9986

